index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      
629        67.80      Bike2           SC_2         193.15     5.54       C               0               
629        67.80      Bike3           WC_2         275.43     5.47       C               1               

630        67.90      Bike4           EC_2         193.42     5.51       C               1               
630        67.90      Veh8            EC_4         285.15     0.00       C               1               
630        67.90      Bike1           NC_2         276.83     5.50       C               0               
630        67.90      Veh2            NC_3         286.38     4.15       C               0               
630        67.90      Bike2           SC_2         193.70     5.55       C               0               
630        67.90      Bike3           WC_2         275.96     5.29       C               1               

631        68.00      Bike4           EC_2         193.97     5.51       C               1               
631        68.00      Veh8            EC_4         285.15     0.00       C               1               
631        68.00      Bike1           NC_2         277.38     5.53       C               0               
631        68.00      Veh2            NC_3         286.78     3.98       C               0               
631        68.00      Bike2           SC_2         194.26     5.54       C               0               
631        68.00      Bike3           WC_2         276.47     5.06       C               1               

632        68.10      Bike4           EC_2         194.53     5.51       C               1               
632        68.10      Veh8            EC_4         285.15     0.00       C               1               
632        68.10      Bike1           NC_2         277.93     5.50       C               0               
632        68.10      Bike2           SC_2         194.81     5.50       C               0               
632        68.10      Bike3           WC_2         276.96     4.88       C               1               

633        68.20      Bike4           EC_2         195.08     5.50       C               1               
633        68.20      Veh8            EC_4         285.15     0.00       C               1               
633        68.20      Bike1           NC_2         278.48     5.50       C               0               
633        68.20      Bike2           SC_2         195.36     5.53       C               0               
633        68.20      Bike3           WC_2         277.43     4.71       C               1               

634        68.30      Bike4           EC_2         195.63     5.51       C               1               
634        68.30      Veh8            EC_4         285.15     0.00       C               1               
634        68.30      Bike1           NC_2         279.03     5.53       C               0               
634        68.30      Bike2           SC_2         195.91     5.50       C               0               
634        68.30      Bike3           WC_2         277.88     4.48       C               1               

635        68.40      Bike4           EC_2         196.18     5.51       C               1               
635        68.40      Veh8            EC_4         285.15     0.00       C               1               
635        68.40      Bike1           NC_2         279.58     5.51       C               0               
635        68.40      Bike2           SC_2         196.46     5.55       C               0               
635        68.40      Bike3           WC_2         278.31     4.33       C               1               

636        68.50      Bike4           EC_2         196.73     5.54       C               1               
636        68.50      Veh8            EC_4         285.15     0.00       C               1               
636        68.50      Bike1           NC_2         280.14     5.51       C               0               
636        68.50      Bike2           SC_2         197.02     5.55       C               0               
636        68.50      Bike3           WC_2         278.72     4.14       C               1               

637        68.60      Bike4           EC_2         197.28     5.53       C               1               
637        68.60      Veh8            EC_4         285.15     0.00       C               1               
637        68.60      Bike1           NC_2         280.69     5.55       C               0               
637        68.60      Bike2           SC_2         197.57     5.52       C               0               
637        68.60      Bike3           WC_2         279.12     3.95       C               1               

638        68.70      Bike4           EC_2         197.84     5.53       C               1               
638        68.70      Veh8            EC_4         285.15     0.00       C               1               
638        68.70      Bike1           NC_2         281.24     5.52       C               0               
638        68.70      Bike2           SC_2         198.12     5.52       C               0               
638        68.70      Bike3           WC_2         279.49     3.77       C               1               

639        68.80      Bike4           EC_2         198.39     5.53       C               1               
639        68.80      Veh8            EC_4         285.15     0.00       C               1               
639        68.80      Bike1           NC_2         281.79     5.50       C               0               
639        68.80      Bike2           SC_2         198.68     5.55       C               0               
639        68.80      Bike3           WC_2         279.85     3.60       C               1               

640        68.90      Bike4           EC_2         198.94     5.53       C               1               
640        68.90      Veh8            EC_4         285.15     0.00       C               1               
640        68.90      Bike1           NC_2         282.34     5.51       C               0               
640        68.90      Bike2           SC_2         199.23     5.52       C               0               
640        68.90      Bike3           WC_2         280.19     3.41       C               1               

641        69.00      Bike4           EC_2         199.49     5.51       C               1               
641        69.00      Veh8            EC_4         285.15     0.00       C               1               
641        69.00      Bike1           NC_2         282.90     5.53       C               0               
641        69.00      Bike2           SC_2         199.79     5.55       C               0               
641        69.00      Bike3           WC_2         280.52     3.29       C               1               

642        69.10      Bike4           EC_2         200.05     5.52       C               1               
642        69.10      Veh8            EC_4         285.15     0.00       C               1               
642        69.10      Bike1           NC_2         283.45     5.53       C               0               
642        69.10      Bike2           SC_2         200.34     5.52       C               0               
642        69.10      Bike3           WC_2         280.84     3.13       C               1               

643        69.20      Bike4           EC_2         200.60     5.54       C               1               
643        69.20      Veh8            EC_4         285.15     0.00       C               1               
643        69.20      Bike1           NC_2         284.00     5.53       C               0               
643        69.20      Bike2           SC_2         200.89     5.52       C               0               
643        69.20      Bike3           WC_2         281.13     2.93       C               1               

644        69.30      Bike4           EC_2         201.16     5.54       C               1               
644        69.30      Veh8            EC_4         285.15     0.00       C               1               
644        69.30      Bike1           NC_2         284.55     5.51       C               0               
644        69.30      Bike2           SC_2         201.44     5.54       C               0               
644        69.30      Bike3           WC_2         281.41     2.77       C               1               

645        69.40      Bike4           EC_2         201.71     5.53       C               1               
645        69.40      Veh8            EC_4         285.15     0.00       C               1               
645        69.40      Bike1           NC_2         285.11     5.51       C               0               
645        69.40      Bike2           SC_2         202.00     5.55       C               0               
645        69.40      Bike3           WC_2         281.67     2.64       C               1               

646        69.50      Bike4           EC_2         202.26     5.51       C               1               
646        69.50      Veh8            EC_4         285.15     0.00       C               1               
646        69.50      Bike1           NC_2         285.66     5.51       C               0               
646        69.50      Bike2           SC_2         202.55     5.53       C               0               
646        69.50      Bike3           WC_2         281.92     2.52       C               1               

647        69.60      Bike4           EC_2         202.81     5.55       C               1               
647        69.60      Veh8            EC_4         285.15     0.00       C               1               
647        69.60      Bike1           NC_2         286.21     5.54       C               0               
647        69.60      Bike2           SC_2         203.11     5.54       C               0               
647        69.60      Bike3           WC_2         282.16     2.36       C               1               

648        69.70      Bike4           EC_2         203.37     5.54       C               1               
648        69.70      Veh8            EC_4         285.15     0.00       C               1               
648        69.70      Bike1           NC_2         286.76     5.55       C               0               
648        69.70      Bike2           SC_2         203.66     5.51       C               0               
648        69.70      Bike3           WC_2         282.38     2.21       C               1               

649        69.80      Bike4           EC_2         203.92     5.51       C               1               
649        69.80      Veh8            EC_4         285.15     0.00       C               1               
649        69.80      Bike2           SC_2         204.21     5.52       C               0               
649        69.80      Bike3           WC_2         282.59     2.11       C               1               

650        69.90      Bike4           EC_2         204.47     5.55       C               1               
650        69.90      Veh8            EC_4         285.15     0.00       C               1               
650        69.90      Bike2           SC_2         204.76     5.55       C               0               
650        69.90      Bike3           WC_2         282.79     1.95       C               1               

651        70.00      Bike4           EC_2         205.03     5.54       C               1               
651        70.00      Veh8            EC_4         285.15     0.00       C               1               
651        70.00      Bike2           SC_2         205.31     5.51       C               0               
651        70.00      Bike3           WC_2         282.97     1.84       C               1               

652        70.10      Bike4           EC_2         205.58     5.52       C               1               
652        70.10      Veh8            EC_4         285.15     0.00       C               1               
652        70.10      Bike2           SC_2         205.86     5.50       C               0               
652        70.10      Bike3           WC_2         283.14     1.72       C               1               

653        70.20      Bike4           EC_2         206.13     5.51       C               1               
653        70.20      Veh8            EC_4         285.15     0.00       C               1               
653        70.20      Bike2           SC_2         206.42     5.55       C               0               
653        70.20      Bike3           WC_2         283.30     1.60       C               1               

654        70.30      Bike4           EC_2         206.69     5.55       C               1               
654        70.30      Veh8            EC_4         285.15     0.00       C               1               
654        70.30      Bike2           SC_2         206.97     5.51       C               0               
654        70.30      Bike3           WC_2         283.45     1.53       C               1               

655        70.40      Bike4           EC_2         207.24     5.55       C               1               
655        70.40      Veh8            EC_4         285.15     0.00       C               1               
655        70.40      Bike2           SC_2         207.52     5.52       C               0               
655        70.40      Bike3           WC_2         283.60     1.40       C               1               

656        70.50      Bike4           EC_2         207.79     5.50       C               1               
656        70.50      Veh8            EC_4         285.15     0.00       C               1               
656        70.50      Bike2           SC_2         208.07     5.52       C               0               
656        70.50      Bike3           WC_2         283.72     1.30       C               1               

657        70.60      Bike4           EC_2         208.34     5.50       C               1               
657        70.60      Veh8            EC_4         285.15     0.00       C               1               
657        70.60      Bike2           SC_2         208.63     5.51       C               0               
657        70.60      Bike3           WC_2         283.84     1.18       C               1               

658        70.70      Bike4           EC_2         208.89     5.52       C               1               
658        70.70      Veh8            EC_4         285.15     0.00       C               1               
658        70.70      Bike2           SC_2         209.18     5.51       C               0               
658        70.70      Bike3           WC_2         283.95     1.10       C               1               

659        70.80      Bike4           EC_2         209.45     5.54       C               1               
659        70.80      Veh8            EC_4         285.15     0.00       C               1               
659        70.80      Bike2           SC_2         209.73     5.54       C               0               
659        70.80      Bike3           WC_2         284.06     1.05       C               1               

660        70.90      Bike4           EC_2         210.00     5.55       C               1               
660        70.90      Veh8            EC_4         285.15     0.00       C               1               
660        70.90      Bike2           SC_2         210.28     5.51       C               0               
660        70.90      Bike3           WC_2         284.15     0.94       C               1               

661        71.00      Bike4           EC_2         210.55     5.51       C               1               
661        71.00      Veh8            EC_4         285.15     0.00       C               1               
661        71.00      Bike2           SC_2         210.84     5.54       C               0               
661        71.00      Bike3           WC_2         284.24     0.86       C               1               

662        71.10      Bike4           EC_2         211.11     5.54       C               1               
662        71.10      Veh8            EC_4         285.15     0.00       C               1               
662        71.10      Bike2           SC_2         211.39     5.55       C               0               
662        71.10      Bike3           WC_2         284.32     0.80       C               1               

663        71.20      Bike4           EC_2         211.66     5.55       C               1               
663        71.20      Veh8            EC_4         285.15     0.00       C               1               
663        71.20      Bike2           SC_2         211.94     5.53       C               0               
663        71.20      Bike3           WC_2         284.39     0.74       C               1               

664        71.30      Bike4           EC_2         212.22     5.53       C               1               
664        71.30      Veh8            EC_4         285.15     0.00       C               1               
664        71.30      Bike2           SC_2         212.50     5.51       C               0               
664        71.30      Bike3           WC_2         284.46     0.67       C               1               

665        71.40      Bike4           EC_2         212.77     5.55       C               1               
665        71.40      Veh8            EC_4         285.15     0.00       C               1               
665        71.40      Bike2           SC_2         213.05     5.53       C               0               
665        71.40      Bike3           WC_2         284.53     0.64       C               1               

666        71.50      Bike4           EC_2         213.32     5.54       C               1               
666        71.50      Veh8            EC_4         285.15     0.00       C               1               
666        71.50      Bike2           SC_2         213.60     5.52       C               0               
666        71.50      Bike3           WC_2         284.58     0.58       C               1               

667        71.60      Bike4           EC_2         213.88     5.53       C               1               
667        71.60      Veh8            EC_4         285.15     0.00       C               1               
667        71.60      Bike2           SC_2         214.16     5.55       C               0               
667        71.60      Bike3           WC_2         284.64     0.52       C               1               

668        71.70      Bike4           EC_2         214.43     5.52       C               1               
668        71.70      Veh8            EC_4         285.15     0.00       C               1               
668        71.70      Bike2           SC_2         214.71     5.50       C               0               
668        71.70      Bike3           WC_2         284.68     0.48       C               1               

669        71.80      Bike4           EC_2         214.98     5.53       C               1               
669        71.80      Veh8            EC_4         285.15     0.00       C               1               
669        71.80      Bike2           SC_2         215.26     5.51       C               0               
669        71.80      Bike3           WC_2         284.73     0.45       C               1               

670        71.90      Bike4           EC_2         215.53     5.51       C               1               
670        71.90      Veh8            EC_4         285.15     0.00       C               1               
670        71.90      Bike2           SC_2         215.81     5.53       C               0               
670        71.90      Bike3           WC_2         284.77     0.40       C               1               

671        72.00      Bike4           EC_2         216.08     5.51       C               1               
671        72.00      Veh8            EC_4         285.15     0.00       C               1               
671        72.00      Bike2           SC_2         216.37     5.55       C               0               
671        72.00      Bike3           WC_2         284.80     0.37       C               1               

672        72.10      Bike4           EC_2         216.64     5.54       C               1               
672        72.10      Veh8            EC_4         285.15     0.00       C               1               
672        72.10      Bike2           SC_2         216.92     5.55       C               0               
672        72.10      Bike3           WC_2         284.84     0.33       C               1               

673        72.20      Bike4           EC_2         217.19     5.54       C               1               
673        72.20      Veh8            EC_4         285.15     0.00       C               1               
673        72.20      Bike2           SC_2         217.48     5.55       C               0               
673        72.20      Bike3           WC_2         284.87     0.31       C               1               

674        72.30      Bike4           EC_2         217.74     5.51       C               1               
674        72.30      Veh8            EC_4         285.15     0.00       C               1               
674        72.30      Bike2           SC_2         218.03     5.51       C               0               
674        72.30      Bike3           WC_2         284.90     0.27       C               1               

675        72.40      Bike4           EC_2         218.30     5.53       C               1               
675        72.40      Veh8            EC_4         285.15     0.00       C               1               
675        72.40      Bike2           SC_2         218.58     5.54       C               0               
675        72.40      Bike3           WC_2         284.92     0.24       C               1               

676        72.50      Bike4           EC_2         218.85     5.52       C               1               
676        72.50      Veh8            EC_4         285.15     0.00       C               1               
676        72.50      Bike2           SC_2         219.13     5.51       C               0               
676        72.50      Bike3           WC_2         284.94     0.22       C               1               

677        72.60      Bike4           EC_2         219.40     5.55       C               1               
677        72.60      Veh8            EC_4         285.15     0.00       C               1               
677        72.60      Bike2           SC_2         219.68     5.53       C               0               
677        72.60      Bike3           WC_2         284.96     0.20       C               1               

678        72.70      Bike4           EC_2         219.96     5.53       C               1               
678        72.70      Veh8            EC_4         285.15     0.00       C               1               
678        72.70      Bike2           SC_2         220.24     5.53       C               0               
678        72.70      Bike3           WC_2         284.98     0.19       C               1               

679        72.80      Bike4           EC_2         220.51     5.55       C               1               
679        72.80      Veh8            EC_4         285.15     0.00       C               1               
679        72.80      Bike2           SC_2         220.79     5.53       C               0               
679        72.80      Bike3           WC_2         285.00     0.16       C               1               

680        72.90      Bike4           EC_2         221.07     5.54       C               1               
680        72.90      Veh8            EC_4         285.15     0.00       C               1               
680        72.90      Bike2           SC_2         221.34     5.50       C               1               
680        72.90      Bike3           WC_2         285.01     0.15       C               1               

681        73.00      Bike4           EC_2         221.62     5.54       C               1               
681        73.00      Veh8            EC_4         285.15     0.00       C               1               
681        73.00      Bike2           SC_2         221.89     5.52       C               1               
681        73.00      Bike3           WC_2         285.03     0.13       C               1               

682        73.10      Bike4           EC_2         222.17     5.53       C               1               
682        73.10      Veh8            EC_4         285.15     0.00       C               1               
682        73.10      Bike2           SC_2         222.44     5.50       C               1               
682        73.10      Bike3           WC_2         285.04     0.12       C               1               

683        73.20      Bike4           EC_2         222.73     5.55       C               1               
683        73.20      Veh8            EC_4         285.15     0.00       C               1               
683        73.20      Bike2           SC_2         222.99     5.50       C               1               
683        73.20      Bike3           WC_2         285.05     0.11       C               1               

684        73.30      Bike4           EC_2         223.28     5.55       C               1               
684        73.30      Veh8            EC_4         285.15     0.00       C               1               
684        73.30      Bike2           SC_2         223.54     5.51       C               1               
684        73.30      Bike3           WC_2         285.06     0.10       C               1               

685        73.40      Bike4           EC_2         223.83     5.50       C               1               
685        73.40      Veh8            EC_4         285.15     0.00       C               1               
685        73.40      Bike2           SC_2         224.10     5.53       C               1               
685        73.40      Bike3           WC_2         285.07     0.09       C               1               

686        73.50      Bike4           EC_2         224.38     5.51       C               1               
686        73.50      Veh8            EC_4         285.15     0.00       C               1               
686        73.50      Bike2           SC_2         224.64     5.50       C               1               
686        73.50      Bike3           WC_2         285.08     0.08       C               1               

687        73.60      Bike4           EC_2         224.94     5.52       C               1               
687        73.60      Veh8            EC_4         285.15     0.00       C               1               
687        73.60      Bike2           SC_2         225.20     5.52       C               1               
687        73.60      Bike3           WC_2         285.08     0.07       C               1               

688        73.70      Bike4           EC_2         225.49     5.54       C               1               
688        73.70      Veh8            EC_4         285.15     0.00       C               1               
688        73.70      Bike2           SC_2         225.75     5.53       C               1               
688        73.70      Bike3           WC_2         285.09     0.07       C               1               

689        73.80      Bike4           EC_2         226.04     5.50       C               1               
689        73.80      Veh8            EC_4         285.15     0.00       C               1               
689        73.80      Bike2           SC_2         226.30     5.52       C               1               
689        73.80      Bike3           WC_2         285.09     0.06       C               1               

690        73.90      Bike4           EC_2         226.59     5.54       C               1               
690        73.90      Veh8            EC_4         285.15     0.00       C               1               
690        73.90      Bike2           SC_2         226.86     5.54       C               1               
690        73.90      Bike3           WC_2         285.10     0.05       C               1               

691        74.00      Bike4           EC_2         227.14     5.51       C               1               
691        74.00      Veh8            EC_4         285.15     0.00       C               1               
691        74.00      Bike2           SC_2         227.41     5.51       C               1               
691        74.00      Bike3           WC_2         285.10     0.05       C               1               

692        74.10      Bike4           EC_2         227.70     5.55       C               1               
692        74.10      Veh8            EC_4         285.15     0.00       C               1               
692        74.10      Bike2           SC_2         227.96     5.53       C               1               
692        74.10      Bike3           WC_2         285.11     0.04       C               1               

693        74.20      Bike4           EC_2         228.25     5.54       C               1               
693        74.20      Veh8            EC_4         285.15     0.00       C               1               
693        74.20      Bike2           SC_2         228.51     5.55       C               1               
693        74.20      Bike3           WC_2         285.11     0.04       C               1               

694        74.30      Bike4           EC_2         228.81     5.52       C               1               
694        74.30      Veh8            EC_4         285.15     0.00       C               1               
694        74.30      Bike2           SC_2         229.07     5.54       C               1               
694        74.30      Bike3           WC_2         285.12     0.04       C               1               

695        74.40      Bike4           EC_2         229.36     5.52       C               1               
695        74.40      Veh8            EC_4         285.15     0.00       C               1               
695        74.40      Bike2           SC_2         229.62     5.52       C               1               
695        74.40      Bike3           WC_2         285.12     0.03       C               1               

696        74.50      Bike4           EC_2         229.91     5.51       C               1               
696        74.50      Veh8            EC_4         285.15     0.00       C               1               
696        74.50      Bike2           SC_2         230.17     5.53       C               1               
696        74.50      Bike3           WC_2         285.12     0.03       C               1               

697        74.60      Bike4           EC_2         230.46     5.54       C               1               
697        74.60      Veh8            EC_4         285.15     0.00       C               1               
697        74.60      Bike2           SC_2         230.73     5.52       C               1               
697        74.60      Bike3           WC_2         285.13     0.03       C               1               

698        74.70      Bike4           EC_2         231.02     5.55       C               1               
698        74.70      Veh8            EC_4         285.15     0.00       C               1               
698        74.70      Bike2           SC_2         231.28     5.50       C               1               
698        74.70      Bike3           WC_2         285.13     0.02       C               1               

699        74.80      Bike4           EC_2         231.57     5.55       C               1               
699        74.80      Veh8            EC_4         285.15     0.00       C               1               
699        74.80      Bike2           SC_2         231.83     5.54       C               1               
699        74.80      Bike3           WC_2         285.13     0.02       C               1               

700        74.90      Bike4           EC_2         232.13     5.54       C               1               
700        74.90      Veh8            EC_4         285.15     0.00       C               1               
700        74.90      Bike2           SC_2         232.38     5.52       C               1               
700        74.90      Bike3           WC_2         285.13     0.02       C               1               

701        75.00      Bike4           EC_2         232.68     5.52       C               1               
701        75.00      Veh8            EC_4         285.15     0.00       C               1               
701        75.00      Bike2           SC_2         232.93     5.52       C               1               
701        75.00      Bike3           WC_2         285.13     0.02       C               1               

702        75.10      Bike4           EC_2         233.23     5.52       C               1               
702        75.10      Veh8            EC_4         285.15     0.00       C               1               
702        75.10      Bike2           SC_2         233.49     5.54       C               1               
702        75.10      Bike3           WC_2         285.13     0.02       C               1               

703        75.20      Bike4           EC_2         233.78     5.52       C               1               
703        75.20      Veh8            EC_4         285.15     0.00       C               1               
703        75.20      Bike2           SC_2         234.04     5.50       C               1               
703        75.20      Bike3           WC_2         285.14     0.01       C               1               

704        75.30      Bike4           EC_2         234.34     5.55       C               1               
704        75.30      Veh8            EC_4         285.15     0.00       C               1               
704        75.30      Bike2           SC_2         234.59     5.54       C               1               
704        75.30      Bike3           WC_2         285.14     0.01       C               1               

705        75.40      Bike4           EC_2         234.89     5.52       C               1               
705        75.40      Veh8            EC_4         285.15     0.00       C               1               
705        75.40      Bike2           SC_2         235.14     5.51       C               1               
705        75.40      Bike3           WC_2         285.14     0.01       C               1               

706        75.50      Bike4           EC_2         235.44     5.51       C               1               
706        75.50      Veh8            EC_4         285.15     0.00       C               1               
706        75.50      Bike2           SC_2         235.70     5.52       C               1               
706        75.50      Bike3           WC_2         285.14     0.01       C               1               

707        75.60      Bike4           EC_2         235.99     5.54       C               1               
707        75.60      Veh8            EC_4         285.15     0.00       C               1               
707        75.60      Bike2           SC_2         236.25     5.53       C               1               
707        75.60      Bike3           WC_2         285.14     0.01       C               1               

708        75.70      Bike4           EC_2         236.55     5.52       C               1               
708        75.70      Veh8            EC_4         285.15     0.00       C               1               
708        75.70      Bike2           SC_2         236.80     5.53       C               1               
708        75.70      Bike3           WC_2         285.14     0.01       C               1               

709        75.80      Bike4           EC_2         237.10     5.55       C               1               
709        75.80      Veh8            EC_4         285.15     0.00       C               1               
709        75.80      Bike2           SC_2         237.36     5.55       C               1               
709        75.80      Bike3           WC_2         285.14     0.01       C               1               

710        75.90      Bike4           EC_2         237.66     5.54       C               1               
710        75.90      Veh8            EC_4         285.15     0.00       C               1               
710        75.90      Bike2           SC_2         237.91     5.51       C               1               
710        75.90      Bike3           WC_2         285.14     0.01       C               1               

711        76.00      Bike4           EC_2         238.21     5.51       C               1               
711        76.00      Veh8            EC_4         285.15     0.00       C               1               
711        76.00      Bike2           SC_2         238.46     5.55       C               1               
711        76.00      Bike3           WC_2         285.14     0.01       C               1               

712        76.10      Bike4           EC_2         238.76     5.54       C               1               
712        76.10      Veh8            EC_4         285.15     0.00       C               1               
712        76.10      Bike2           SC_2         239.02     5.53       C               1               
712        76.10      Bike3           WC_2         285.14     0.01       C               1               

713        76.20      Bike4           EC_2         239.32     5.56       C               1               
713        76.20      Veh8            EC_4         285.15     0.00       C               1               
713        76.20      Bike2           SC_2         239.57     5.52       C               1               
713        76.20      Bike3           WC_2         285.14     0.00       C               1               

714        76.30      Bike4           EC_2         239.87     5.52       C               1               
714        76.30      Veh8            EC_4         285.15     0.00       C               1               
714        76.30      Bike2           SC_2         240.12     5.50       C               1               
714        76.30      Bike3           WC_2         285.14     0.00       C               1               

715        76.40      Bike4           EC_2         240.42     5.54       C               1               
715        76.40      Veh8            EC_4         285.15     0.00       C               1               
715        76.40      Bike2           SC_2         240.67     5.55       C               1               
715        76.40      Bike3           WC_2         285.15     0.00       C               1               

716        76.50      Bike4           EC_2         240.98     5.55       C               1               
716        76.50      Veh8            EC_4         285.15     0.00       C               1               
716        76.50      Bike2           SC_2         241.22     5.52       C               1               
716        76.50      Bike3           WC_2         285.15     0.00       C               1               

717        76.60      Bike4           EC_2         241.53     5.51       C               1               
717        76.60      Veh8            EC_4         285.15     0.00       C               1               
717        76.60      Bike2           SC_2         241.77     5.50       C               1               
717        76.60      Bike3           WC_2         285.15     0.00       C               1               

718        76.70      Bike4           EC_2         242.08     5.54       C               1               
718        76.70      Veh8            EC_4         285.15     0.00       C               1               
718        76.70      Bike2           SC_2         242.32     5.51       C               1               
718        76.70      Bike3           WC_2         285.15     0.00       C               1               

719        76.80      Bike4           EC_2         242.63     5.53       C               1               
719        76.80      Veh8            EC_4         285.15     0.00       C               1               
719        76.80      Bike2           SC_2         242.88     5.53       C               1               
719        76.80      Bike3           WC_2         285.15     0.00       C               1               

720        76.90      Bike4           EC_2         243.18     5.52       C               1               
720        76.90      Veh8            EC_4         285.15     0.00       C               1               
720        76.90      Bike2           SC_2         243.43     5.55       C               1               
720        76.90      Bike3           WC_2         285.15     0.00       C               1               

721        77.00      Bike4           EC_2         243.74     5.51       C               1               
721        77.00      Veh8            EC_4         285.15     0.00       C               1               
721        77.00      Bike2           SC_2         243.98     5.50       C               1               
721        77.00      Bike3           WC_2         285.15     0.00       C               1               

722        77.10      Bike4           EC_2         244.29     5.55       C               1               
722        77.10      Veh8            EC_4         285.15     0.00       C               1               
722        77.10      Bike2           SC_2         244.54     5.52       C               1               
722        77.10      Bike3           WC_2         285.15     0.00       C               1               

723        77.20      Bike4           EC_2         244.85     5.55       C               1               
723        77.20      Veh8            EC_4         285.15     0.00       C               1               
723        77.20      Bike2           SC_2         245.09     5.53       C               1               
723        77.20      Bike3           WC_2         285.15     0.00       C               1               

724        77.30      Bike4           EC_2         245.40     5.50       C               1               
724        77.30      Veh8            EC_4         285.15     0.00       C               1               
724        77.30      Bike2           SC_2         245.64     5.51       C               1               
724        77.30      Bike3           WC_2         285.15     0.00       C               1               

725        77.40      Bike4           EC_2         245.95     5.55       C               1               
725        77.40      Veh8            EC_4         285.15     0.00       C               1               
725        77.40      Bike2           SC_2         246.19     5.50       C               1               
725        77.40      Bike3           WC_2         285.15     0.00       C               1               

726        77.50      Bike4           EC_2         246.50     5.55       C               1               
726        77.50      Veh8            EC_4         285.15     0.00       C               1               
726        77.50      Bike2           SC_2         246.74     5.50       C               1               
726        77.50      Bike3           WC_2         285.15     0.00       C               1               

727        77.60      Bike4           EC_2         247.06     5.55       C               1               
727        77.60      Veh8            EC_4         285.15     0.00       C               1               
727        77.60      Bike2           SC_2         247.29     5.51       C               1               
727        77.60      Bike3           WC_2         285.15     0.00       C               1               

728        77.70      Bike4           EC_2         247.62     5.55       C               1               
728        77.70      Veh8            EC_4         285.15     0.00       C               1               
728        77.70      Bike2           SC_2         247.84     5.53       C               1               
728        77.70      Bike3           WC_2         285.15     0.00       C               1               

729        77.80      Bike4           EC_2         248.17     5.55       C               1               
729        77.80      Veh8            EC_4         285.15     0.00       C               1               
729        77.80      Bike2           SC_2         248.40     5.52       C               1               
729        77.80      Bike3           WC_2         285.15     0.00       C               1               

730        77.90      Bike4           EC_2         248.72     5.54       C               1               
