index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      
754        80.30      Bike3           WC_2         285.15     0.00       C               1               
754        80.30      Veh10           WC_3         285.15     0.00       C               1               

755        80.40      Bike4           EC_2         263.10     5.54       C               1               
755        80.40      Veh7            EC_3         285.15     0.00       C               1               
755        80.40      Veh8            EC_4         285.15     0.00       C               1               
755        80.40      Bike2           SC_2         262.59     5.54       C               1               
755        80.40      Bike3           WC_2         285.15     0.00       C               1               
755        80.40      Veh10           WC_3         285.15     0.00       C               1               

756        80.50      Bike4           EC_2         263.66     5.54       C               1               
756        80.50      Veh7            EC_3         285.15     0.00       C               1               
756        80.50      Veh8            EC_4         285.15     0.00       C               1               
756        80.50      Bike2           SC_2         263.14     5.54       C               1               
756        80.50      Bike3           WC_2         285.15     0.00       C               1               
756        80.50      Veh10           WC_3         285.15     0.00       C               1               

757        80.60      Bike4           EC_2         264.21     5.53       C               1               
757        80.60      Veh7            EC_3         285.15     0.00       C               1               
757        80.60      Veh8            EC_4         285.15     0.00       C               1               
757        80.60      Bike2           SC_2         263.70     5.54       C               1               
757        80.60      Bike3           WC_2         285.15     0.00       C               1               
757        80.60      Veh10           WC_3         285.15     0.00       C               1               

758        80.70      Bike4           EC_2         264.76     5.53       C               1               
758        80.70      Veh7            EC_3         285.15     0.00       C               1               
758        80.70      Veh8            EC_4         285.15     0.00       C               1               
758        80.70      Bike2           SC_2         264.25     5.51       C               1               
758        80.70      Bike3           WC_2         285.15     0.00       C               1               
758        80.70      Veh10           WC_3         285.15     0.00       C               1               

759        80.80      Bike4           EC_2         265.32     5.52       C               1               
759        80.80      Veh7            EC_3         285.15     0.00       C               1               
759        80.80      Veh8            EC_4         285.15     0.00       C               1               
759        80.80      Bike2           SC_2         264.80     5.55       C               1               
759        80.80      Bike3           WC_2         285.15     0.00       C               1               
759        80.80      Veh10           WC_3         285.15     0.00       C               1               

760        80.90      Bike4           EC_2         265.87     5.53       C               1               
760        80.90      Veh7            EC_3         285.15     0.00       C               1               
760        80.90      Veh8            EC_4         285.15     0.00       C               1               
760        80.90      Bike2           SC_2         265.35     5.53       C               1               
760        80.90      Bike3           WC_2         285.15     0.00       C               1               
760        80.90      Veh10           WC_3         285.15     0.00       C               1               

761        81.00      Bike4           EC_2         266.42     5.53       C               1               
761        81.00      Veh7            EC_3         285.15     0.00       C               1               
761        81.00      Veh8            EC_4         285.15     0.00       C               1               
761        81.00      Bike2           SC_2         265.91     5.51       C               1               
761        81.00      Bike3           WC_2         285.15     0.00       C               1               
761        81.00      Veh10           WC_3         285.15     0.00       C               1               

762        81.10      Bike4           EC_2         266.98     5.54       C               1               
762        81.10      Veh7            EC_3         285.15     0.00       C               1               
762        81.10      Veh8            EC_4         285.15     0.00       C               1               
762        81.10      Bike2           SC_2         266.46     5.53       C               1               
762        81.10      Bike3           WC_2         285.15     0.00       C               1               
762        81.10      Veh10           WC_3         285.15     0.00       C               1               

763        81.20      Bike4           EC_2         267.53     5.50       C               1               
763        81.20      Veh7            EC_3         285.15     0.00       C               1               
763        81.20      Veh8            EC_4         285.15     0.00       C               1               
763        81.20      Bike2           SC_2         267.01     5.50       C               1               
763        81.20      Bike3           WC_2         285.15     0.00       C               1               
763        81.20      Veh10           WC_3         285.15     0.00       C               1               

764        81.30      Bike4           EC_2         268.08     5.55       C               1               
764        81.30      Veh7            EC_3         285.15     0.00       C               1               
764        81.30      Veh8            EC_4         285.15     0.00       C               1               
764        81.30      Bike2           SC_2         267.56     5.54       C               1               
764        81.30      Bike3           WC_2         285.15     0.00       C               1               
764        81.30      Veh10           WC_3         285.15     0.00       C               1               

765        81.40      Bike4           EC_2         268.63     5.52       C               1               
765        81.40      Veh7            EC_3         285.15     0.00       C               1               
765        81.40      Veh8            EC_4         285.15     0.00       C               1               
765        81.40      Bike2           SC_2         268.12     5.53       C               1               
765        81.40      Bike3           WC_2         285.15     0.00       C               1               
765        81.40      Veh10           WC_3         285.15     0.00       C               1               

766        81.50      Bike4           EC_2         269.19     5.54       C               1               
766        81.50      Veh7            EC_3         285.15     0.00       C               1               
766        81.50      Veh8            EC_4         285.15     0.00       C               1               
766        81.50      Bike2           SC_2         268.67     5.51       C               1               
766        81.50      Bike3           WC_2         285.15     0.00       C               1               
766        81.50      Veh10           WC_3         285.15     0.00       C               1               

767        81.60      Bike4           EC_2         269.74     5.53       C               1               
767        81.60      Veh7            EC_3         285.15     0.00       C               1               
767        81.60      Veh8            EC_4         285.15     0.00       C               1               
767        81.60      Bike2           SC_2         269.22     5.51       C               1               
767        81.60      Bike3           WC_2         285.15     0.00       C               1               
767        81.60      Veh10           WC_3         285.15     0.00       C               1               

768        81.70      Bike4           EC_2         270.29     5.54       C               1               
768        81.70      Veh7            EC_3         285.15     0.00       C               1               
768        81.70      Veh8            EC_4         285.15     0.00       C               1               
768        81.70      Bike2           SC_2         269.77     5.51       C               1               
768        81.70      Bike3           WC_2         285.15     0.00       C               1               
768        81.70      Veh10           WC_3         285.15     0.00       C               1               

769        81.80      Bike4           EC_2         270.85     5.52       C               1               
769        81.80      Veh7            EC_3         285.15     0.00       C               1               
769        81.80      Veh8            EC_4         285.15     0.00       C               1               
769        81.80      Bike2           SC_2         270.32     5.52       C               1               
769        81.80      Bike3           WC_2         285.15     0.00       C               1               
769        81.80      Veh10           WC_3         285.15     0.00       C               1               

770        81.90      Bike4           EC_2         271.40     5.52       C               1               
770        81.90      Veh7            EC_3         285.15     0.00       C               1               
770        81.90      Veh8            EC_4         285.15     0.00       C               1               
770        81.90      Bike2           SC_2         270.87     5.54       C               1               
770        81.90      Bike3           WC_2         285.15     0.00       C               1               
770        81.90      Veh10           WC_3         285.15     0.00       C               1               

771        82.00      Bike4           EC_2         271.95     5.51       C               1               
771        82.00      Veh7            EC_3         285.15     0.00       C               1               
771        82.00      Veh8            EC_4         285.15     0.00       C               1               
771        82.00      Bike2           SC_2         271.43     5.53       C               1               
771        82.00      Bike3           WC_2         285.15     0.00       C               1               
771        82.00      Veh10           WC_3         285.15     0.00       C               1               

772        82.10      Bike4           EC_2         272.50     5.54       C               1               
772        82.10      Veh7            EC_3         285.15     0.00       C               1               
772        82.10      Veh8            EC_4         285.15     0.00       C               1               
772        82.10      Bike2           SC_2         271.98     5.54       C               1               
772        82.10      Bike3           WC_2         285.15     0.00       C               1               
772        82.10      Veh10           WC_3         285.15     0.00       C               1               

773        82.20      Bike4           EC_2         273.06     5.55       C               1               
773        82.20      Veh7            EC_3         285.15     0.00       C               1               
773        82.20      Veh8            EC_4         285.15     0.00       C               1               
773        82.20      Bike2           SC_2         272.54     5.55       C               1               
773        82.20      Bike3           WC_2         285.15     0.00       C               1               
773        82.20      Veh10           WC_3         285.15     0.00       C               1               

774        82.30      Bike4           EC_2         273.61     5.55       C               1               
774        82.30      Veh7            EC_3         285.15     0.00       C               1               
774        82.30      Veh8            EC_4         285.15     0.00       C               1               
774        82.30      Bike2           SC_2         273.09     5.55       C               1               
774        82.30      Bike3           WC_2         285.15     0.00       C               1               
774        82.30      Veh10           WC_3         285.15     0.00       C               1               

775        82.40      Bike4           EC_2         274.16     5.51       C               1               
775        82.40      Veh7            EC_3         285.15     0.00       C               1               
775        82.40      Veh8            EC_4         285.15     0.00       C               1               
775        82.40      Bike2           SC_2         273.64     5.53       C               1               
775        82.40      Bike3           WC_2         285.15     0.00       C               1               
775        82.40      Veh10           WC_3         285.15     0.00       C               1               

776        82.50      Bike4           EC_2         274.71     5.51       C               1               
776        82.50      Veh7            EC_3         285.15     0.00       C               1               
776        82.50      Veh8            EC_4         285.15     0.00       C               1               
776        82.50      Bike2           SC_2         274.20     5.52       C               1               
776        82.50      Bike3           WC_2         285.15     0.00       C               1               
776        82.50      Veh10           WC_3         285.15     0.00       C               1               

777        82.60      Bike4           EC_2         275.27     5.53       C               1               
777        82.60      Veh7            EC_3         285.15     0.00       C               1               
777        82.60      Veh8            EC_4         285.15     0.00       C               1               
777        82.60      Bike2           SC_2         274.74     5.44       C               1               
777        82.60      Bike3           WC_2         285.15     0.00       C               1               
777        82.60      Veh10           WC_3         285.15     0.00       C               1               

778        82.70      Bike4           EC_2         275.80     5.34       C               1               
778        82.70      Veh7            EC_3         285.15     0.00       C               1               
778        82.70      Veh8            EC_4         285.15     0.00       C               1               
778        82.70      Bike2           SC_2         275.26     5.22       C               1               
778        82.70      Bike3           WC_2         285.15     0.00       C               1               
778        82.70      Veh10           WC_3         285.15     0.00       C               1               

779        82.80      Bike4           EC_2         276.31     5.12       C               1               
779        82.80      Veh7            EC_3         285.15     0.00       C               1               
779        82.80      Veh8            EC_4         285.15     0.00       C               1               
779        82.80      Bike2           SC_2         275.77     5.07       C               1               
779        82.80      Bike3           WC_2         285.15     0.00       C               1               
779        82.80      Veh10           WC_3         285.15     0.00       C               1               

780        82.90      Bike4           EC_2         276.81     4.94       C               1               
780        82.90      Veh7            EC_3         285.15     0.00       C               1               
780        82.90      Veh8            EC_4         285.15     0.00       C               1               
780        82.90      Bike2           SC_2         276.25     4.86       C               1               
780        82.90      Bike3           WC_2         285.15     0.00       C               1               
780        82.90      Veh10           WC_3         285.15     0.00       C               1               

781        83.00      Bike4           EC_2         277.28     4.75       C               1               
781        83.00      Veh7            EC_3         285.15     0.00       C               1               
781        83.00      Veh8            EC_4         285.15     0.00       C               1               
781        83.00      Bike2           SC_2         276.72     4.67       C               1               
781        83.00      Bike3           WC_2         285.15     0.00       C               1               
781        83.00      Veh10           WC_3         285.15     0.00       C               1               

782        83.10      Bike4           EC_2         277.74     4.55       C               1               
782        83.10      Veh7            EC_3         285.15     0.00       C               1               
782        83.10      Veh8            EC_4         285.15     0.00       C               1               
782        83.10      Bike2           SC_2         277.17     4.51       C               1               
782        83.10      Bike3           WC_2         285.15     0.00       C               1               
782        83.10      Veh10           WC_3         285.15     0.00       C               1               

783        83.20      Bike4           EC_2         278.17     4.35       C               1               
783        83.20      Veh7            EC_3         285.15     0.00       C               1               
783        83.20      Veh8            EC_4         285.15     0.00       C               1               
783        83.20      Bike2           SC_2         277.60     4.30       C               1               
783        83.20      Bike3           WC_2         285.15     0.00       C               1               
783        83.20      Veh10           WC_3         285.15     0.00       C               1               

784        83.30      Bike4           EC_2         278.59     4.20       C               1               
784        83.30      Veh7            EC_3         285.15     0.00       C               1               
784        83.30      Veh8            EC_4         285.15     0.00       C               1               
784        83.30      Bike2           SC_2         278.02     4.14       C               1               
784        83.30      Bike3           WC_2         285.15     0.00       C               1               
784        83.30      Veh10           WC_3         285.15     0.00       C               1               

785        83.40      Bike4           EC_2         278.99     4.02       C               1               
785        83.40      Veh7            EC_3         285.15     0.00       C               1               
785        83.40      Veh8            EC_4         285.15     0.00       C               1               
785        83.40      Bike2           SC_2         278.41     3.90       C               1               
785        83.40      Bike3           WC_2         285.15     0.00       C               1               
785        83.40      Veh10           WC_3         285.15     0.00       C               1               

786        83.50      Bike4           EC_2         279.38     3.86       C               1               
786        83.50      Veh7            EC_3         285.15     0.00       C               1               
786        83.50      Veh8            EC_4         285.15     0.00       C               1               
786        83.50      Bike2           SC_2         278.78     3.76       C               1               
786        83.50      Bike3           WC_2         285.15     0.00       C               1               
786        83.50      Veh10           WC_3         285.15     0.00       C               1               

787        83.60      Bike4           EC_2         279.74     3.65       C               1               
787        83.60      Veh7            EC_3         285.15     0.00       C               1               
787        83.60      Veh8            EC_4         285.15     0.00       C               1               
787        83.60      Bike2           SC_2         279.14     3.59       C               1               
787        83.60      Bike3           WC_2         285.15     0.00       C               1               
787        83.60      Veh10           WC_3         285.15     0.00       C               1               

788        83.70      Bike4           EC_2         280.09     3.50       C               1               
788        83.70      Veh7            EC_3         285.15     0.00       C               1               
788        83.70      Veh8            EC_4         285.15     0.00       C               1               
788        83.70      Bike2           SC_2         279.48     3.39       C               1               
788        83.70      Bike3           WC_2         285.15     0.00       C               1               
788        83.70      Veh10           WC_3         285.15     0.00       C               1               

789        83.80      Bike4           EC_2         280.42     3.29       C               1               
789        83.80      Veh7            EC_3         285.15     0.00       C               1               
789        83.80      Veh8            EC_4         285.15     0.00       C               1               
789        83.80      Bike2           SC_2         279.81     3.27       C               1               
789        83.80      Bike3           WC_2         285.15     0.00       C               1               
789        83.80      Veh10           WC_3         285.15     0.00       C               1               

790        83.90      Bike4           EC_2         280.74     3.17       C               1               
790        83.90      Veh7            EC_3         285.15     0.00       C               1               
790        83.90      Veh8            EC_4         285.15     0.00       C               1               
790        83.90      Bike2           SC_2         280.12     3.11       C               1               
790        83.90      Bike3           WC_2         285.15     0.00       C               1               
790        83.90      Veh10           WC_3         285.15     0.00       C               1               

791        84.00      Bike4           EC_2         281.04     3.02       C               1               
791        84.00      Veh7            EC_3         285.15     0.00       C               1               
791        84.00      Veh8            EC_4         285.15     0.00       C               1               
791        84.00      Bike2           SC_2         280.41     2.91       C               1               
791        84.00      Bike3           WC_2         285.15     0.00       C               1               
791        84.00      Veh10           WC_3         285.15     0.00       C               1               

792        84.10      Bike4           EC_2         281.33     2.83       C               1               
792        84.10      Veh7            EC_3         285.15     0.00       C               1               
792        84.10      Veh8            EC_4         285.15     0.00       C               1               
792        84.10      Bike2           SC_2         280.69     2.78       C               1               
792        84.10      Bike3           WC_2         285.15     0.00       C               1               
792        84.10      Veh10           WC_3         285.15     0.00       C               1               

793        84.20      Bike4           EC_2         281.60     2.70       C               1               
793        84.20      Veh7            EC_3         285.15     0.00       C               1               
793        84.20      Veh8            EC_4         285.15     0.00       C               1               
793        84.20      Bike2           SC_2         280.95     2.66       C               1               
793        84.20      Bike3           WC_2         285.15     0.00       C               1               
793        84.20      Veh10           WC_3         285.15     0.00       C               1               

794        84.30      Bike4           EC_2         281.85     2.57       C               1               
794        84.30      Veh7            EC_3         285.15     0.00       C               1               
794        84.30      Veh8            EC_4         285.15     0.00       C               1               
794        84.30      Bike2           SC_2         281.20     2.46       C               1               
794        84.30      Bike3           WC_2         285.15     0.00       C               1               
794        84.30      Veh10           WC_3         285.15     0.00       C               1               

795        84.40      Bike4           EC_2         282.09     2.37       C               1               
795        84.40      Veh7            EC_3         285.15     0.00       C               1               
795        84.40      Veh8            EC_4         285.15     0.00       C               1               
795        84.40      Bike2           SC_2         281.44     2.36       C               1               
795        84.40      Bike3           WC_2         285.15     0.00       C               1               
795        84.40      Veh10           WC_3         285.15     0.00       C               1               

796        84.50      Bike4           EC_2         282.31     2.25       C               1               
796        84.50      Veh7            EC_3         285.15     0.00       C               1               
796        84.50      Veh8            EC_4         285.15     0.00       C               1               
796        84.50      Bike2           SC_2         281.66     2.20       C               1               
796        84.50      Bike3           WC_2         285.15     0.00       C               1               
796        84.50      Veh10           WC_3         285.15     0.00       C               1               

797        84.60      Bike4           EC_2         282.53     2.12       C               1               
797        84.60      Veh7            EC_3         285.15     0.00       C               1               
797        84.60      Veh8            EC_4         285.15     0.00       C               1               
797        84.60      Bike2           SC_2         281.86     2.06       C               1               
797        84.60      Bike3           WC_2         285.15     0.00       C               1               
797        84.60      Veh10           WC_3         285.15     0.00       C               1               

798        84.70      Bike4           EC_2         282.73     2.02       C               1               
798        84.70      Veh7            EC_3         285.15     0.00       C               1               
798        84.70      Veh8            EC_4         285.15     0.00       C               1               
798        84.70      Bike2           SC_2         282.06     1.96       C               1               
798        84.70      Bike3           WC_2         285.15     0.00       C               1               
798        84.70      Veh10           WC_3         285.15     0.00       C               1               

799        84.80      Bike4           EC_2         282.92     1.90       C               1               
799        84.80      Veh7            EC_3         285.15     0.00       C               1               
799        84.80      Veh8            EC_4         285.15     0.00       C               1               
799        84.80      Bike2           SC_2         282.24     1.85       C               1               
799        84.80      Bike3           WC_2         285.15     0.00       C               1               
799        84.80      Veh10           WC_3         285.15     0.00       C               1               

800        84.90      Bike4           EC_2         283.09     1.75       C               1               
800        84.90      Veh7            EC_3         285.15     0.00       C               1               
800        84.90      Veh8            EC_4         285.15     0.00       C               1               
800        84.90      Bike2           SC_2         282.42     1.72       C               1               
800        84.90      Bike3           WC_2         285.15     0.00       C               1               
800        84.90      Veh10           WC_3         285.15     0.00       C               1               

801        85.00      Bike4           EC_2         283.26     1.64       C               1               
801        85.00      Veh7            EC_3         285.15     0.00       C               1               
801        85.00      Veh8            EC_4         285.15     0.00       C               1               
801        85.00      Bike2           SC_2         282.57     1.57       C               1               
801        85.00      Bike3           WC_2         285.15     0.00       C               1               
801        85.00      Veh10           WC_3         285.15     0.00       C               1               

802        85.10      Bike4           EC_2         283.41     1.55       C               1               
802        85.10      Veh7            EC_3         285.15     0.00       C               1               
802        85.10      Veh8            EC_4         285.15     0.00       C               1               
802        85.10      Bike2           SC_2         282.72     1.50       C               1               
802        85.10      Bike3           WC_2         285.15     0.00       C               1               
802        85.10      Veh10           WC_3         285.15     0.00       C               1               

803        85.20      Bike4           EC_2         283.55     1.40       C               1               
803        85.20      Veh7            EC_3         285.15     0.00       C               1               
803        85.20      Veh8            EC_4         285.15     0.00       C               1               
803        85.20      Bike2           SC_2         282.86     1.41       C               1               
803        85.20      Bike3           WC_2         285.15     0.00       C               1               
803        85.20      Veh10           WC_3         285.15     0.00       C               1               

804        85.30      Bike4           EC_2         283.68     1.30       C               1               
804        85.30      Veh7            EC_3         285.15     0.00       C               1               
804        85.30      Veh8            EC_4         285.15     0.00       C               1               
804        85.30      Bike2           SC_2         282.99     1.26       C               1               
804        85.30      Bike3           WC_2         285.15     0.00       C               1               
804        85.30      Veh10           WC_3         285.15     0.00       C               1               

805        85.40      Bike4           EC_2         283.80     1.22       C               1               
805        85.40      Veh7            EC_3         285.15     0.00       C               1               
805        85.40      Veh8            EC_4         285.15     0.00       C               1               
805        85.40      Bike2           SC_2         283.11     1.18       C               1               
805        85.40      Bike3           WC_2         285.15     0.00       C               1               
805        85.40      Veh10           WC_3         285.15     0.00       C               1               

806        85.50      Bike4           EC_2         283.92     1.15       C               1               
806        85.50      Veh7            EC_3         285.15     0.00       C               1               
806        85.50      Veh8            EC_4         285.15     0.00       C               1               
806        85.50      Bike2           SC_2         283.22     1.11       C               1               
806        85.50      Bike3           WC_2         285.15     0.00       C               1               
806        85.50      Veh10           WC_3         285.15     0.00       C               1               

807        85.60      Bike4           EC_2         284.03     1.07       C               1               
807        85.60      Veh7            EC_3         285.15     0.00       C               1               
807        85.60      Veh8            EC_4         285.15     0.00       C               1               
807        85.60      Bike2           SC_2         283.32     1.02       C               1               
807        85.60      Bike3           WC_2         285.15     0.00       C               1               
807        85.60      Veh10           WC_3         285.15     0.00       C               1               

808        85.70      Bike4           EC_2         284.13     0.99       C               1               
808        85.70      Veh7            EC_3         285.15     0.00       C               1               
808        85.70      Veh8            EC_4         285.15     0.00       C               1               
808        85.70      Bike2           SC_2         283.42     0.95       C               1               
808        85.70      Bike3           WC_2         285.15     0.00       C               1               
808        85.70      Veh10           WC_3         285.15     0.00       C               1               

809        85.80      Bike4           EC_2         284.22     0.92       C               1               
809        85.80      Veh7            EC_3         285.15     0.00       C               1               
809        85.80      Veh8            EC_4         285.15     0.00       C               1               
809        85.80      Bike2           SC_2         283.51     0.88       C               1               
809        85.80      Bike3           WC_2         285.15     0.00       C               1               
809        85.80      Veh10           WC_3         285.15     0.00       C               1               

810        85.90      Bike4           EC_2         284.30     0.82       C               1               
810        85.90      Veh7            EC_3         285.15     0.00       C               1               
810        85.90      Veh8            EC_4         285.15     0.00       C               1               
810        85.90      Bike2           SC_2         283.58     0.78       C               1               
810        85.90      Bike3           WC_2         285.15     0.00       C               1               
810        85.90      Veh10           WC_3         285.15     0.00       C               1               

811        86.00      Bike4           EC_2         284.37     0.75       C               1               
811        86.00      Veh7            EC_3         285.15     0.00       C               1               
811        86.00      Veh8            EC_4         285.15     0.00       C               1               
811        86.00      Bike2           SC_2         283.66     0.73       C               1               
811        86.00      Bike3           WC_2         285.15     0.00       C               1               
811        86.00      Veh10           WC_3         285.15     0.00       C               1               

812        86.10      Bike4           EC_2         284.44     0.69       C               1               
812        86.10      Veh7            EC_3         285.15     0.00       C               1               
812        86.10      Veh8            EC_4         285.15     0.00       C               1               
812        86.10      Bike2           SC_2         283.73     0.69       C               1               
812        86.10      Bike3           WC_2         285.15     0.00       C               1               
812        86.10      Veh10           WC_3         285.15     0.00       C               1               

813        86.20      Bike4           EC_2         284.51     0.65       C               1               
813        86.20      Veh7            EC_3         285.15     0.00       C               1               
813        86.20      Veh8            EC_4         285.15     0.00       C               1               
813        86.20      Bike2           SC_2         283.79     0.62       C               1               
813        86.20      Bike3           WC_2         285.15     0.00       C               1               
813        86.20      Veh10           WC_3         285.15     0.00       C               1               

814        86.30      Bike4           EC_2         284.57     0.59       C               1               
814        86.30      Veh7            EC_3         285.15     0.00       C               1               
814        86.30      Veh8            EC_4         285.15     0.00       C               1               
814        86.30      Bike2           SC_2         283.85     0.58       C               1               
814        86.30      Bike3           WC_2         285.15     0.00       C               1               
814        86.30      Veh10           WC_3         285.15     0.00       C               1               

815        86.40      Bike4           EC_2         284.62     0.54       C               1               
815        86.40      Veh7            EC_3         285.15     0.00       C               1               
815        86.40      Veh8            EC_4         285.15     0.00       C               1               
815        86.40      Bike2           SC_2         283.90     0.53       C               1               
815        86.40      Bike3           WC_2         285.15     0.00       C               1               
815        86.40      Veh10           WC_3         285.15     0.00       C               1               

816        86.50      Bike4           EC_2         284.67     0.48       C               1               
816        86.50      Veh7            EC_3         285.15     0.00       C               1               
816        86.50      Veh8            EC_4         285.15     0.00       C               1               
816        86.50      Bike2           SC_2         283.95     0.47       C               1               
816        86.50      Bike3           WC_2         285.15     0.00       C               1               
816        86.50      Veh10           WC_3         285.15     0.00       C               1               

817        86.60      Bike4           EC_2         284.71     0.44       C               1               
817        86.60      Veh7            EC_3         285.15     0.00       C               1               
817        86.60      Veh8            EC_4         285.15     0.00       C               1               
817        86.60      Bike2           SC_2         283.99     0.43       C               1               
817        86.60      Bike3           WC_2         285.15     0.00       C               1               
817        86.60      Veh10           WC_3         285.15     0.00       C               1               

818        86.70      Bike4           EC_2         284.76     0.40       C               1               
818        86.70      Veh7            EC_3         285.15     0.00       C               1               
818        86.70      Veh8            EC_4         285.15     0.00       C               1               
818        86.70      Bike2           SC_2         284.03     0.39       C               1               
818        86.70      Bike3           WC_2         285.15     0.00       C               1               
818        86.70      Veh10           WC_3         285.15     0.00       C               1               

819        86.80      Bike4           EC_2         284.79     0.38       C               1               
819        86.80      Veh7            EC_3         285.15     0.00       C               1               
819        86.80      Veh8            EC_4         285.15     0.00       C               1               
819        86.80      Bike2           SC_2         284.06     0.36       C               1               
819        86.80      Bike3           WC_2         285.15     0.00       C               1               
819        86.80      Veh10           WC_3         285.15     0.00       C               1               

820        86.90      Bike4           EC_2         284.83     0.35       C               1               
820        86.90      Veh7            EC_3         285.15     0.00       C               1               
820        86.90      Veh8            EC_4         285.15     0.00       C               1               
820        86.90      Bike2           SC_2         284.10     0.33       C               1               
820        86.90      Bike3           WC_2         285.15     0.00       C               1               
820        86.90      Veh10           WC_3         285.15     0.00       C               1               

821        87.00      Bike4           EC_2         284.86     0.31       C               1               
821        87.00      Veh7            EC_3         285.15     0.00       C               1               
821        87.00      Veh8            EC_4         285.15     0.00       C               1               
821        87.00      Bike2           SC_2         284.13     0.30       C               1               
821        87.00      Bike3           WC_2         285.15     0.00       C               1               
821        87.00      Veh10           WC_3         285.15     0.00       C               1               

822        87.10      Bike4           EC_2         284.89     0.29       C               1               
822        87.10      Veh7            EC_3         285.15     0.00       C               1               
822        87.10      Veh8            EC_4         285.15     0.00       C               1               
822        87.10      Bike2           SC_2         284.15     0.27       C               1               
822        87.10      Bike3           WC_2         285.15     0.00       C               1               
822        87.10      Veh10           WC_3         285.15     0.00       C               1               

823        87.20      Bike4           EC_2         284.91     0.26       C               1               
823        87.20      Veh7            EC_3         285.15     0.00       C               1               
823        87.20      Veh8            EC_4         285.15     0.00       C               1               
823        87.20      Bike2           SC_2         284.18     0.24       C               1               
823        87.20      Bike3           WC_2         285.15     0.00       C               1               
823        87.20      Veh10           WC_3         285.15     0.00       C               1               

824        87.30      Bike4           EC_2         284.94     0.23       C               1               
824        87.30      Veh7            EC_3         285.15     0.00       C               1               
824        87.30      Veh8            EC_4         285.15     0.00       C               1               
824        87.30      Bike2           SC_2         284.20     0.21       C               1               
824        87.30      Bike3           WC_2         285.15     0.00       C               1               
824        87.30      Veh10           WC_3         285.15     0.00       C               1               

825        87.40      Bike4           EC_2         284.96     0.20       C               1               
825        87.40      Veh7            EC_3         285.15     0.00       C               1               
